,Date,Price_TUSD/USD
870,2020-07-23,0.997645026197
871,2020-07-24,0.998702438128
872,2020-07-25,0.998862067153
873,2020-07-26,0.998116386123
874,2020-07-27,1.00049603163
875,2020-07-28,0.99914956795
876,2020-07-29,1.00009502791
877,2020-07-30,1.00138436971
878,2020-07-31,1.00028173543
879,2020-08-01,0.997144638451
880,2020-08-02,0.998957696304
881,2020-08-03,1.00051765282
882,2020-08-04,1.00180074651
883,2020-08-05,1.00389600383
884,2020-08-06,1.00205258125
885,2020-08-07,1.00222342237
886,2020-08-08,1.00149372274
887,2020-08-09,1.0030592703
888,2020-08-10,1.00177207842
889,2020-08-11,1.00312743997
890,2020-08-12,1.00776459092
891,2020-08-13,1.01399833359
892,2020-08-14,1.00105668956
893,2020-08-15,0.999908586209
894,2020-08-16,1.00319083443
895,2020-08-17,0.997065594205
896,2020-08-18,1.00150733752
897,2020-08-19,1.00193889421
898,2020-08-20,1.00091099137
899,2020-08-21,1.00444216661
900,2020-08-22,1.00074832708
901,2020-08-23,1.00133140607
902,2020-08-24,1.00070439089
903,2020-08-25,1.00100803489
904,2020-08-26,1.00135206864
905,2020-08-27,1.00154345568
906,2020-08-28,1.00307868606
907,2020-08-29,1.00180512148
908,2020-08-30,1.0035723504
909,2020-08-31,1.00433803718
